0.15201361530767785,0
0.08125,0
0.15211060220222505,0
0.0985441840220979,0
0.2644774905672789,0
0.2123508252052122,0
0.16980128540657743,0
0.13794758195234536,0
0.14260709398412125,0
0.13990175764674892,0
0.2242067490986715,0
0.18333333333333335,0
0.28835191477021943,0
0.09988625369207876,0
0.0958706236059213,0
0.14169181258159222,0
0.26811757552483156,0
0.28761899939097824,0
0.13015059338004176,0
0.27196923873961587,0
0.25890094587548695,0
0.08380279489691397,0
0.08332115496348406,0
0.17889513476388907,0
0.1509603337145457,0
0.1415569415042095,0
0.20963045137787653,0
0.13028616126924708,0
0.1,0
0.08107840097042071,0
0.06597159281936543,0
0.1940539018760103,0
0.15046131908238605,0
0.18910948848826997,0
0.21355893338887805,0
0.16210242135794944,0
0.1323194953989671,0
0.24210408826246688,0
0.1290569415042095,0
0.11255244591137895,0
0.08905881248488706,0
0.08784446785124977,0
0.12265487786507223,0
0.16654608208050012,0
0.09667297250921585,0
0.10438895447799311,0
0.13380937491031109,0
0.2674940999758193,0
0.1817109421050356,0
0.16626626493125218,0
0.09687251176723918,0
0.23843742472825302,0
0.3683014633993589,0
0.15008420936828434,0
0.14479166666666665,0
0.17169242923277078,0
0.444297769771258,0
0.15393446629166316,0
0.08462443056852251,0
0.10658964646573749,0
0.09144304392857018,0
0.2683541491145821,0
0.12893935768021736,0
0.14356007389021053,0
0.16914464533917248,0
0.12853637781837818,0
0.09993239587613274,0
0.17351688592920447,0
0.16249216193520089,0
0.13187695885334924,0
0.18121894180792628,0
0.15727305551334467,0
0.21867397385685394,0
0.1750350068569687,0
0.1738095238095238,0
0.14774190625176964,0
0.23064842662708218,0
0.18617494918041222,0
0.14388738667386786,0
0.31600989421352044,0
0.1677004952685342,0
0.12795029345443104,0
0.11960180079664451,0
0.15888431568544847,0
0.21644518245232758,0
0.1366484794747675,0
0.17279995327845674,0
0.07574878207417114,0
0.13185947909069612,0
0.10636848473574717,0
0.2510909871561009,0
0.1304945054945055,0
0.15967446442482772,0
0.13548041664949315,0
0.10340968872381892,0
0.20225566891745028,0
0.15384615384615385,0
0.17809915058856515,0
0.1410458955520124,0
0.15632233535287235,0
0.14118534394713272,0
0.19343244280762753,0
0.16112162084869308,0
0.17239214581822038,0
0.10641980261878328,0
0.13862049019982337,0
0.17091083136448731,0
0.1460104049350714,0
0.3388666220011873,0
0.13572695518360334,0
0.09678371461638541,0
0.24144007538789422,0
0.14184818294623946,0
0.08927041051965662,0
0.18331302009639167,0
0.1638368416079531,0
0.2230042273300709,0
0.26474442095047757,0
0.16778754149412653,0
0.15628379604099363,0
